file,constant_name,name,year,photo,quote,role,image,position,major,class,gender,title,email,bio,specializations,id,specialization,phone,education,achievements,awards,credentials,linkedin,specialties,research
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing17-main/src/components/FacultyPage.tsx,faculty,Dr. Sarah Anderson,,,,,https://images.unsplash.com/photo-1758685848561-3658f433e6a0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxtZWRpY2FsJTIwcHJvZmVzc29yJTIwdGVhY2hpbmd8ZW58MXx8fHwxNzYzNDc4MjE2fDA&ixlib=rb-4.1.0&q=80&w=1080,,,,f,Professor of Community Health Nursing,s.anderson@university.edu,"Dr. Anderson is a nationally recognized expert in public health nursing and community health promotion. She holds a PhD in Public Health Nursing from the University of Michigan and is board-certified as a Public Health Nurse. Her research focuses on health equity, social determinants of health, and community-based interventions. With over 18 years of experience in community health settings, she has led numerous initiatives to improve health outcomes in underserved populations. Dr. Anderson is passionate about teaching students to address population health and advocate for vulnerable communities.",,,,,,,,"PhD, RN, PHNA-BC",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing17-main/src/components/FacultyPage.tsx,faculty,Prof. David Lee,,,,,https://images.unsplash.com/photo-1615177393114-bd2917a4f74a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxtYWxlJTIwZG9jdG9yJTIwcG9ydHJhaXR8ZW58MXx8fHwxNzYzMzg4NzcyfDA&ixlib=rb-4.1.0&q=80&w=1080,,,,m,Clinical Coordinator & Simulation Lab Director,d.lee@university.edu,"Professor Lee is a Certified Healthcare Simulation Educator who oversees all simulation-based learning experiences in the BSN program. With a Master of Science in Nursing from Duke University and 14 years of emergency department nursing experience, he brings practical expertise to simulation education. He has designed innovative simulation scenarios that replicate high-acuity clinical situations, helping students develop critical thinking and clinical decision-making skills in a safe environment. Professor Lee also coordinates clinical placements and ensures students receive diverse, high-quality clinical experiences throughout the program.",,,,,,,,"MSN, RN, CHSE",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing18-main/src/components/pages/Faculty.tsx,faculty,Dr. Rebecca Morrison,,,,,https://images.unsplash.com/photo-1758685848602-09e52ef9c7d3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxtZWRpY2FsJTIwcHJvZmVzc29yJTIwd29tYW58ZW58MXx8fHwxNzYzNDc5MjMzfDA&ixlib=rb-4.1.0&q=80&w=1080,,,,f,Professor & Program Director,r.morrison@university.edu,"Dr. Morrison brings over 25 years of nursing experience to her role as Program Director. She holds a PhD in Nursing from Johns Hopkins University and specializes in nursing education and healthcare leadership. Her research focuses on innovative teaching methods and improving nursing student outcomes. Prior to joining academia, Dr. Morrison served as Chief Nursing Officer at Metropolitan General Hospital.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing18-main/src/components/pages/Faculty.tsx,faculty,Dr. Michael Chen,,,,,https://images.unsplash.com/photo-1632054224659-280be3239aff?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxoZWFsdGhjYXJlJTIwcHJvZmVzc2lvbmFsJTIwbWFufGVufDF8fHx8MTc2MzQ3OTIzNXww&ixlib=rb-4.1.0&q=80&w=1080,,,,m,Associate Professor of Medical-Surgical Nursing,m.chen@university.edu,"Dr. Chen earned his Doctor of Nursing Practice from the University of Pennsylvania. With 18 years of experience in critical care nursing, he specializes in acute care, emergency nursing, and simulation-based education. Dr. Chen has published extensively on patient safety and evidence-based practice. He is certified as a Critical Care Registered Nurse (CCRN) and serves on the board of the American Association of Critical-Care Nurses.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing18-main/src/components/pages/Faculty.tsx,faculty,Dr. Sarah Williams,,,,,https://images.unsplash.com/photo-1757125736482-328a3cdd9743?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxudXJzaW5nJTIwcHJvZmVzc29yfGVufDF8fHx8MTc2MzQ3OTIzM3ww&ixlib=rb-4.1.0&q=80&w=1080,,,,f,Assistant Professor of Maternal-Child Health,s.williams@university.edu,"Dr. Williams completed her PhD in Nursing Science at the University of Washington, focusing on maternal-child health and family-centered care. She has 15 years of clinical experience in labor and delivery, postpartum care, and neonatal intensive care. Her research examines health disparities in maternal outcomes and improving access to prenatal care. Dr. Williams is a certified nurse-midwife and passionate about empowering the next generation of maternal-child health nurses.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing18-main/src/components/pages/Faculty.tsx,faculty,Dr. James Patterson,,,,,https://images.unsplash.com/photo-1659353887804-fc7f9313021a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxtZWRpY2FsJTIwZWR1Y2F0b3J8ZW58MXx8fHwxNzYzNDc5MjM1fDA&ixlib=rb-4.1.0&q=80&w=1080,,,,m,Associate Professor of Psychiatric-Mental Health Nursing,j.patterson@university.edu,"Dr. Patterson received his Doctor of Philosophy in Nursing from Emory University. He has dedicated his career to advancing mental health nursing and reducing stigma around mental illness. With 20 years of experience in psychiatric nursing, he specializes in trauma-informed care, substance abuse treatment, and community mental health. Dr. Patterson serves as a consultant for several community mental health organizations and is a board-certified psychiatric-mental health nurse practitioner.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing18-main/src/components/pages/Faculty.tsx,faculty,Professor Linda Martinez,,,,,https://images.unsplash.com/photo-1676552055618-22ec8cde399a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxmZW1hbGUlMjBudXJzaW5nJTIwc3R1ZGVudHxlbnwxfHx8fDE3NjM0NzgxOTd8MA&ixlib=rb-4.1.0&q=80&w=1080,,,,f,Clinical Associate Professor of Community Health,l.martinez@university.edu,"Professor Martinez holds a Master of Science in Nursing with a focus on public health. She has spent 22 years working in community health settings, including homeless shelters, school nursing, and public health departments. Her expertise includes health promotion, disease prevention, and addressing social determinants of health. Professor Martinez is actively involved in community outreach programs and has received multiple awards for her service to underserved populations.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing18-main/src/components/pages/Faculty.tsx,faculty,Dr. David Thompson,,,,,https://images.unsplash.com/photo-1659353885824-1199aeeebfc6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxtYWxlJTIwbnVyc2luZyUyMHN0dWRlbnR8ZW58MXx8fHwxNzYzNDc4MTk3fDA&ixlib=rb-4.1.0&q=80&w=1080,,,,m,Assistant Professor of Pharmacology,d.thompson@university.edu,"Dr. Thompson earned his PhD in Pharmacology from Duke University. He brings a unique perspective to nursing education with his background in both pharmacy and nursing. With 12 years of experience as a clinical pharmacist and nurse practitioner, he teaches advanced pharmacology and medication management. His research focuses on medication safety, polypharmacy in older adults, and interprofessional education. Dr. Thompson is board-certified as a family nurse practitioner.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing19-main/src/components/Faculty.tsx,faculty,Dr. Sarah Williams,,,,,https://images.unsplash.com/photo-1755189118414-14c8dacdb082?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxudXJzZSUyMHByb2Zlc3Npb25hbCUyMHBvcnRyYWl0fGVufDF8fHx8MTc2MzQ3OTIzMHww&ixlib=rb-4.1.0&q=80&w=1080,,,,f,Program Director & Professor,s.williams@university.edu,Dr. Williams has over 20 years of experience in nursing education and clinical practice. Her research focuses on evidence-based practice implementation and nursing leadership. She has published extensively in peer-reviewed journals and serves on the editorial board of the Journal of Nursing Education.,,,"Nursing Leadership, Evidence-Based Practice",,,,,"PhD, RN, FAAN",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing19-main/src/components/Faculty.tsx,faculty,Dr. Michael Chen,,,,,https://images.unsplash.com/photo-1645066928295-2506defde470?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxkb2N0b3IlMjBwcm9mZXNzb3IlMjBwb3J0cmFpdHxlbnwxfHx8fDE3NjM0NzkyMzB8MA&ixlib=rb-4.1.0&q=80&w=1080,,,,m,Associate Professor,m.chen@university.edu,Dr. Chen is a board-certified acute care nurse practitioner with expertise in critical care nursing. He has worked in intensive care units for 15 years and now dedicates his time to educating future nurses in advanced assessment and critical thinking skills. His clinical expertise enriches the classroom experience.,,,"Critical Care, Advanced Practice",,,,,"DNP, RN, ACNP-BC",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing19-main/src/components/Faculty.tsx,faculty,Dr. Jennifer Martinez,,,,,https://images.unsplash.com/photo-1678940805950-73f2127f9d4e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxtZWRpY2FsJTIwZmFjdWx0eSUyMHByb2Zlc3NvcnxlbnwxfHx8fDE3NjM0NzkyMzB8MA&ixlib=rb-4.1.0&q=80&w=1080,,,,f,Assistant Professor,j.martinez@university.edu,"Dr. Martinez specializes in maternal-child nursing and has a passion for teaching obstetric and pediatric nursing courses. As a certified nurse educator, she employs innovative teaching strategies including simulation and case-based learning. Her research examines cultural competence in maternal-child health.",,,"Maternal-Child Health, Nursing Education",,,,,"PhD, RN, CNE",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing19-main/src/components/Faculty.tsx,faculty,Dr. Robert Thompson,,,,,https://images.unsplash.com/photo-1698795635777-09ddc4efbecd?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxudXJzaW5nJTIwc3R1ZGVudCUyMHBvcnRyYWl0fGVufDF8fHx8MTc2MzQ3OTIzMHww&ixlib=rb-4.1.0&q=80&w=1080,,,,m,Associate Professor,r.thompson@university.edu,Dr. Thompson is a board-certified psychiatric-mental health clinical nurse specialist with extensive experience in mental health nursing. He teaches courses in psychiatric nursing and therapeutic communication. His research focuses on mental health stigma reduction and trauma-informed care in nursing practice.,,,"Psychiatric-Mental Health, Trauma-Informed Care",,,,,"PhD, RN, PMHCNS-BC",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing19-main/src/components/Faculty.tsx,faculty,Dr. Lisa Anderson,,,,,https://images.unsplash.com/photo-1676552055618-22ec8cde399a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHx5b3VuZyUyMG51cnNlJTIwc21pbGluZ3xlbnwxfHx8fDE3NjM0NzgyMTN8MA&ixlib=rb-4.1.0&q=80&w=1080,,,,f,Assistant Professor,l.anderson@university.edu,Dr. Anderson is a family nurse practitioner who brings real-world primary care experience to the classroom. She coordinates the community health nursing course and supervises students in community clinical rotations. Her work focuses on health promotion and disease prevention in underserved populations.,,,"Community Health, Primary Care",,,,,"DNP, RN, FNP-BC",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing19-main/src/components/Faculty.tsx,faculty,Dr. David Park,,,,,https://images.unsplash.com/photo-1651804810223-6997a7d3fe7c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxtZWRpY2FsJTIwc3R1ZGVudCUyMHN0dWR5aW5nfGVufDF8fHx8MTc2MzQ3OTI2OXww&ixlib=rb-4.1.0&q=80&w=1080,,,,m,Professor,d.park@university.edu,"Dr. Park has extensive experience in nursing administration and healthcare quality improvement. He teaches nursing leadership, management, and healthcare systems courses. Prior to joining academia, he served as Chief Nursing Officer at a major medical center. His research examines nursing workforce development and retention.",,,"Nursing Administration, Healthcare Quality",,,,,"PhD, RN, NEA-BC",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing20-main/src/components/FacultyPage.tsx,faculty,Dr. Patricia Anderson,,,,,https://images.unsplash.com/photo-1638202993928-7267aad84c31?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxoZWFsdGhjYXJlJTIwcHJvZmVzc2lvbmFsJTIwd29tYW58ZW58MXx8fHwxNzYzNDY5NDU3fDA&ixlib=rb-4.1.0&q=80&w=1080,,,,f,Program Director & Professor,p.anderson@university.edu,Dr. Anderson brings over 25 years of nursing experience to her role as Program Director. She has published extensively in nursing education journals and is a nationally recognized expert in evidence-based practice. Her research focuses on innovative teaching strategies in nursing education and clinical competency development.,,,"Nursing Education, Evidence-Based Practice",,,,,"PhD, RN, CNE, FAAN",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing20-main/src/components/FacultyPage.tsx,faculty,Dr. Michael Chen,,,,,https://images.unsplash.com/photo-1594824476967-48c8b964273f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxkb2N0b3IlMjBwaHlzaWNpYW4lMjBwb3J0cmFpdHxlbnwxfHx8fDE3NjM0NzkyOTB8MA&ixlib=rb-4.1.0&q=80&w=1080,,,,m,Associate Professor,m.chen@university.edu,"Dr. Chen is board-certified as an Acute Care Nurse Practitioner with extensive experience in critical care and emergency nursing. He teaches advanced pathophysiology and clinical assessment, bringing real-world clinical expertise to the classroom. His research interests include sepsis management and early warning systems in acute care.",,,"Critical Care, Advanced Practice Nursing",,,,,"DNP, RN, ACNP-BC",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing20-main/src/components/FacultyPage.tsx,faculty,Dr. Jennifer Williams,,,,,https://images.unsplash.com/photo-1757125736482-328a3cdd9743?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxudXJzZSUyMGVkdWNhdG9yJTIwcHJvZmVzc2lvbmFsfGVufDF8fHx8MTc2MzQ3OTI5MHww&ixlib=rb-4.1.0&q=80&w=1080,,,,f,Associate Professor,j.williams@university.edu,Dr. Williams is a certified nurse-midwife who has dedicated her career to maternal-child health. She coordinates our maternal-newborn nursing courses and clinical rotations. Her research focuses on reducing maternal health disparities and improving outcomes for underserved populations. She has received multiple teaching excellence awards.,,,"Maternal-Child Health, Community Health",,,,,"PhD, RN, CNM",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing20-main/src/components/FacultyPage.tsx,faculty,Dr. Robert Martinez,,,,,https://images.unsplash.com/photo-1758685734511-4f49ce9a382b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxwcm9mZXNzb3IlMjB0ZWFjaGVyJTIwcHJvZmVzc2lvbmFsfGVufDF8fHx8MTc2MzQ3OTI4OXww&ixlib=rb-4.1.0&q=80&w=1080,,,,m,Assistant Professor,r.martinez@university.edu,Dr. Martinez is a board-certified Psychiatric-Mental Health Nurse Practitioner specializing in mental health and substance abuse treatment. He teaches psychiatric nursing and leads innovative initiatives integrating mental health awareness throughout the curriculum. His clinical practice focuses on trauma-informed care and cultural competency.,,,"Psychiatric-Mental Health, Trauma-Informed Care",,,,,"DNP, RN, PMHNP-BC",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing20-main/src/components/FacultyPage.tsx,faculty,Dr. Sarah Thompson,,,,,https://images.unsplash.com/photo-1576894051889-983bd22bc012?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxtZWRpY2FsJTIwZmFjdWx0eSUyMHN0YWZmfGVufDF8fHx8MTc2MzQ3OTI5MXww&ixlib=rb-4.1.0&q=80&w=1080,,,,f,Assistant Professor & Simulation Coordinator,s.thompson@university.edu,Dr. Thompson oversees our state-of-the-art simulation laboratory and integrates high-fidelity simulation experiences throughout the curriculum. She is a certified healthcare simulation educator with expertise in debriefing techniques and assessment methods. Her research examines the impact of simulation on clinical competency and student confidence.,,,"Simulation Education, Pediatric Nursing",,,,,"PhD, RN, CHSE",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing20-main/src/components/FacultyPage.tsx,faculty,Professor Lisa Johnson,,,,,https://images.unsplash.com/photo-1659353888906-adb3e0041693?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxtZWRpY2FsJTIwc3R1ZGVudCUyMGRpdmVyc2V8ZW58MXx8fHwxNzYzNDc5Mjg5fDA&ixlib=rb-4.1.0&q=80&w=1080,,,,f,Clinical Instructor,l.johnson@university.edu,Professor Johnson brings 20 years of bedside nursing experience to her role as a clinical instructor. She is board-certified in critical care nursing and supervises students during their medical-surgical and critical care rotations. Her passion is helping students develop clinical judgment and confidence in patient care settings.,,,"Medical-Surgical Nursing, Clinical Education",,,,,"MSN, RN, CCRN",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_1-main/src/pages/Faculty.tsx,faculty,,,,,,,,,,unknown,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_1-main/src/pages/Faculty.tsx,faculty,Dr. James Mitchell,,,,,,,,,m,Professor of Computer Science,j.mitchell@csprogram.edu,"Dr. Mitchell brings over 20 years of experience in AI research and development. He has published numerous papers on neural networks and deep learning, and his work has been featured in leading academic journals. Before joining our faculty, he worked as a senior research scientist at a major tech company, leading AI innovation projects.",,,Artificial Intelligence & Machine Learning,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_1-main/src/pages/Faculty.tsx,faculty,Dr. Sarah Thompson,,,,,,,,,f,Associate Professor of Software Engineering,s.thompson@csprogram.edu,Dr. Thompson is an expert in distributed systems and cloud-based applications. She holds a Ph.D. in Computer Science and has extensive industry experience working with Fortune 500 companies on large-scale software projects. Her research focuses on microservices architecture and containerization technologies.,,,Software Architecture & Cloud Computing,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_1-main/src/pages/Faculty.tsx,faculty,Dr. Robert Chen,,,,,,,,,m,Professor of Cybersecurity,r.chen@csprogram.edu,Dr. Chen is a renowned expert in cybersecurity with over 15 years of experience protecting critical infrastructure and developing security protocols. He has consulted for government agencies and private organizations on security strategy. His current research explores quantum cryptography and blockchain security applications.,,,Network Security & Cryptography,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_10-main/src/pages/Faculty.tsx,faculty,,,,,,,,,,unknown,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_10-main/src/pages/Faculty.tsx,faculty,Dr. Robert Mitchell,,,,,,,,,m,Professor & Department Chair,r.mitchell@csuniversity.edu,"Dr. Mitchell specializes in artificial intelligence and machine learning. He has published over 50 papers in top-tier conferences and journals. His research focuses on deep learning architectures and their applications in computer vision. Prior to academia, he spent 10 years at leading tech companies developing AI systems.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_10-main/src/pages/Faculty.tsx,faculty,Dr. Emily Carter,,,,,,,,,f,Associate Professor,e.carter@csuniversity.edu,"Dr. Carter's research interests include cybersecurity, network protocols, and distributed systems. She leads the Secure Systems Lab and has received multiple NSF grants for her work on securing IoT devices. She teaches courses on network security and ethical hacking, bringing real-world experience from her consulting work with Fortune 500 companies.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_10-main/src/pages/Faculty.tsx,faculty,Dr. James Liu,,,,,,,,,m,Assistant Professor,j.liu@csuniversity.edu,"Dr. Liu focuses on software engineering methodologies, cloud computing, and DevOps practices. He earned his Ph.D. from Stanford and previously worked as a senior engineer at major tech firms. His teaching emphasizes industry best practices and agile development, preparing students for modern software development careers.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_2-main/src/pages/Faculty.tsx,faculty,,,,,,,,,,unknown,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_2-main/src/pages/Faculty.tsx,faculty,Dr. James Anderson,,,,,,,,,m,Professor of Computer Science,j.anderson@university.edu,"Dr. Anderson specializes in artificial intelligence and machine learning. With over 20 years of experience in academia and industry, he has published more than 50 research papers and holds several patents in deep learning algorithms. His current research focuses on ethical AI and explainable machine learning systems.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_2-main/src/pages/Faculty.tsx,faculty,Dr. Sarah Mitchell,,,,,,,,,f,Associate Professor of Software Engineering,s.mitchell@university.edu,"Dr. Mitchell's expertise lies in software architecture and systems design. She previously worked as a senior architect at major tech companies and brings extensive industry experience to the classroom. Her research interests include cloud computing, microservices, and DevOps practices.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_2-main/src/pages/Faculty.tsx,faculty,Dr. Michael Chen,,,,,,,,,m,Assistant Professor of Cybersecurity,m.chen@university.edu,"Dr. Chen is an expert in network security and cryptography. His research focuses on developing secure communication protocols and defending against cyber threats. Before joining academia, he worked as a security consultant for government agencies and Fortune 500 companies.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_3-main/src/pages/Faculty.tsx,faculty,,,,,,,,,,unknown,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_3-main/src/pages/Faculty.tsx,faculty,Dr. Emily Rodriguez,,,,,,,,,f,Professor & Department Chair,emily.rodriguez@csuniversity.edu,"Dr. Rodriguez brings over 20 years of experience in computer science education and research. Her work focuses on artificial intelligence and machine learning, with particular emphasis on ethical AI development. She has published over 50 papers in top-tier conferences and journals.",,,,(555) 123-4501,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_3-main/src/pages/Faculty.tsx,faculty,Dr. Michael Thompson,,,,,,,,,m,Associate Professor,michael.thompson@csuniversity.edu,"Specializing in software engineering and distributed systems, Dr. Thompson has extensive industry experience at major tech companies. He leads our software engineering track and maintains strong connections with industry partners to ensure curriculum relevance.",,,,(555) 123-4502,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_3-main/src/pages/Faculty.tsx,faculty,Dr. Lisa Chen,,,,,,,,,f,Assistant Professor,lisa.chen@csuniversity.edu,"Dr. Chen's research interests include cybersecurity and cryptography. She holds multiple patents in security technologies and actively consults for government agencies on security protocols. Her courses are known for their practical, hands-on approach.",,,,(555) 123-4503,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_3-main/src/pages/Faculty.tsx,faculty,Dr. James Williams,,,,,,,,,m,Assistant Professor,james.williams@csuniversity.edu,"An expert in human-computer interaction and user experience design, Dr. Williams bridges the gap between technology and people. His innovative teaching methods have won several awards, and his students consistently produce outstanding capstone projects.",,,,(555) 123-4504,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_3-main/src/pages/Faculty.tsx,faculty,Dr. Maria Garcia,,,,,,,,,f,Associate Professor,maria.garcia@csuniversity.edu,"Dr. Garcia leads our data science and analytics initiatives. With a background in computational biology, she brings interdisciplinary perspectives to teaching. She has secured multiple NSF grants and mentors numerous undergraduate research projects.",,,,(555) 123-4505,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_3-main/src/pages/Faculty.tsx,faculty,Dr. Robert Anderson,,,,,,,,,m,Professor,robert.anderson@csuniversity.edu,"A pioneer in computer networks and cloud computing, Dr. Anderson has contributed to several Internet standards and protocols. His practical experience includes founding two successful tech startups, bringing valuable entrepreneurial insights to students.",,,,(555) 123-4506,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_4-main/src/components/FacultyCard.tsx,faculty,,,,,,,,,,unknown,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_4-main/src/pages/Faculty.tsx,faculty,Dr. Michael Chen,,,,,,,,,m,Professor of Computer Science & Department Chair,m.chen@university.edu,"Dr. Chen specializes in artificial intelligence and machine learning. With over 20 years of experience, he has published 50+ papers and led groundbreaking research in neural networks. Previously worked at Google AI.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_4-main/src/pages/Faculty.tsx,faculty,Dr. Sarah Williams,,,,,,,,,f,Associate Professor of Software Engineering,s.williams@university.edu,"Dr. Williams focuses on software architecture and distributed systems. She has extensive industry experience at Microsoft and Amazon, and is passionate about preparing students for real-world software development challenges.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_4-main/src/pages/Faculty.tsx,faculty,Dr. Raj Patel,,,,,,,,,m,Assistant Professor of Cybersecurity,r.patel@university.edu,"Dr. Patel's research centers on cryptography and network security. He holds certifications including CISSP and CEH, and collaborates with government agencies on cybersecurity initiatives. Former security consultant.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_4-main/src/pages/Faculty.tsx,faculty,,,,,,,,,,unknown,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_5-main/src/components/FacultyCard.tsx,faculty,,,,,,,,,,unknown,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_5-main/src/pages/Faculty.tsx,faculty,,,,,,,,,,unknown,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_5-main/src/pages/Faculty.tsx,faculty,Dr. Robert Mitchell,,,,,,,,,m,Professor & Department Chair,r.mitchell@csuniversity.edu,Dr. Mitchell brings over 25 years of experience in computer science education and research. His work focuses on distributed systems and cloud computing. He has published over 50 peer-reviewed papers and regularly consults with Fortune 500 companies on system architecture.,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_5-main/src/pages/Faculty.tsx,faculty,Dr. Emily Chen,,,,,,,,,f,Associate Professor of Computer Science,e.chen@csuniversity.edu,"Dr. Chen specializes in artificial intelligence and machine learning. She holds a Ph.D. from MIT and has worked at leading AI research labs. Her current research focuses on ethical AI and explainable machine learning systems, with funding from multiple federal agencies.",,,,,,,,,,,
